date,text,label
2025-04-01,"gold investing snaps 6 quarters of profit-taking amid trump's 'perfect chaos' article:president's volatile us policy drives gold to new record prices... gold's latest run of fresh record prices has failed to dent 2025's rebound in private demand to invest in physical bullion, writes adrian ash at world-leading precious metals marketplace bullionvault. the price of 'safe haven' bullion rose 19.4% across the first 3 months of this year, gold's strongest quarterly price increase since q3 1986 in us dollar terms. gold also set 20 new all-time highs, the most in any quarter since summer 1979's record count of 22. but rather than selling more gold than they chose to buy, private investors as a group snapped 6 calendar quarters of profit-taking in gold to grow their combined holdings on bullionvault, albeit by only 86 kilograms (0.2%) to 44.2 tonnes. coupled with the precious metal's latest price jump, that took the value of bullionvault clients' gold investments – all securely stored and insured in each user's choice of london, new york, singapore, toronto or most popular zurich – to a new record of $4.4 billion (£3.4bn, €4.1bn, ¥663bn), higher from new year's eve by 19.5% (+15.9% in gbp, 15.1% in eur, 14.0% in jpy). already the best-performing asset of the 21st century to date, gold is surging as trump 2.0 turns what was left of the us-led world order on its head.",2
2025-04-01,"the us president's tariff strategy and his increasingly volatile stance on russia's war against ukraine are proving the perfect chaos for new record gold prices, stronger even than the covid catastrophe of five years ago. the precious metal thrives on geopolitical uncertainty, economic stagflation and falling stock markets. trump is delivering all three. like net demand by weight, the gold investor index – a unique measure of sentiment which tracks the number of buyers against the number of people choosing to sell – also rose to its strongest quarterly reading since spring 2023, averaging 54.5 between january and march and rising 0.2 points from the final 3 months of last year. compared to q1 last year, when the gold investor index set a record quarterly low of 50.5, the index has risen by 4.1 points, its sharpest four-quarter increase since the covid crisis of 2020. any reading on the gold investor index above 50.0 signals more buyers than sellers using bullionvault. the index set a monthly low of 47.5 last march as gold crossed above $2100 per troy ounce for the first time, spurring record-heavy profit-taking among gold investors. but with gold ending monday almost $1000 higher, the gold investor index read 54.6, exactly in line with its long-term average and down by 1.7 from february's leap to a 45-month high. so while the pace of gold's gains is rightly making headlines, the upturn in gold investment demand remains very measured to date.",2
2025-04-01,"gold's latest run of fresh record highs continues to attract new buyers. but rather than any kind of mania, gold is still recovering from last year's low demand and profit-taking. its appeal, like the price, could yet have much further to run if trump's policies tip the stock-market correction into a crash. the number of new accounts opened to invest in physical precious metals on bullionvault last month slipped 4.0% from the near-4 year high seen in february. that still put it 40.5% above the prior 12-month average, led by strong growth in france, italy, the uk and germany. silver prices also rose sharply in q1, increasing by 15.5% in us dollar terms – the fastest quarterly gain since q4 2022 – and setting new all-time highs for uk pound and euro investors on a quarterly-average basis. but in contrast to gold, silver continued to meet net selling by private investors, with bullionvault users cutting their combined holdings by 13.8 tonnes since new year (-1.2%) to the lowest by weight since december 2020 at 1,142 tonnes. by value, bullionvault clients' silver holdings rose 14.2% across q1 to a new month-end record of $1.2 billion (£967m, €1.1bn, ¥187bn). but the silver investor index, again tracking the number of buyers against sellers, halved february's 2.2 point rise in march, dropping back to 50.8 and putting the quarterly reading at 50.8.",2
2025-04-01,"down 1.8 points from the end of 2024, that was still 1.4 points above last new year's record quarterly low for the silver investor index, and it marks a positive balance of buyers over sellers. but only just. trump 2.0, in short, means so far that 'safe haven' beats industrially-useful. because while gold is finding rising and strong new demand to buy, silver demand is much softer.",2
2025-03-27,"gold $3000: never more expensive or valuable article:inflation-adjusted gold price beats jan 1980's peak... how high is too high for the price of gold, or its real value? asks adrian ash at bullionvault. first, let's ignore everyone – and there are lots of them – claiming that gold is still under-valued simply because it hasn't yet matched the inflation-adjusted gold price peak of 21st january 1980. inflation is a monthly data point, and gold that day – spiking to $850 per troy ounce – topped that month's average price by 25%. whereas on a month-average basis, gold this february was worth $100 more than its new year 1980 level in real, inflation-adjusted purchasing power terms. that was even before it broke the $3000 per ounce level in march. gold, in other words, has never been more expensive, nor higher in real value. but does anyone ever fret about that happening to, say, the stock market? even though the cost of buying the s&p500 price index has more than doubled in real terms from its huge tech stock top of 2000...? as for the real gold price – adjusted in our chart above by the us consumer price index – it's now $600 higher than jan 1980 if we use the core pce index instead (the federal reserve's preferred measure of inflation). or using headline pce (which doesn't strip out such minor cost-of-living stuff as, umm, food and fuel) gold already broke jan 1980's monthly high back in summer 2011, peak of gold's financial crisis bull market.",2
2025-03-27,"it's not just the dollar gold price. same goes for all other investors and savers in all other currencies, too. not least here in the uk. with bells on. the longest-surviving currency in the world, the pound has never fallen so low in terms of gold bullion, and gold has never been worth more in real inflation-adjusted terms... ...not across 8 centuries of available purchasing power data. crunched here with a big dose of salt, today's value tops even the 15th century's bullion famine in europe and england's domestic catastrophe of the wars of the roses. again, was gold in uk pounds only a ""buy"" until it matched those late medieval highs? is its new record peak a reason to sell? if investors using bullionvault think so, it's only at the margin so far. net-net, users across the 175 countries we currently serve have liquidated 85 kilos since gold on 14 march 2025 first crossed through $3000 per troy ounce. and while such profit-taking in gold might sound like a lot... ...banking close to $9 million in less than 2 weeks, in fact... ...it's barely a scratch on how much gold investors continue to hold, at very low cost, insured inside secure each client's choice of london, new york, singapore, toronto or zurich... ...now worth a record above $4.2 billion. how come? price in currency terms or real purchasing power is only one reason to invest in gold. or so bullionvault users keep telling us.",2
2025-03-27,"this new year, in bullionvault's 2025 customer survey, just over 1-in-3 respondents (34.1%) named ""currency debasement + inflation"" as their no.1 motive for investing in precious metals. very close behind yet again (this time on 30.1%) came ""diversification, to spread risk from shares, bonds, property etc."" which makes sense. because as long-time readers of gold news or bullionvault's weekly update emails know with a yawn, gold has repeatedly risen when the stock market sinks. so, how over-excited is gold in terms of productive business assets today? no doubt you've heard of the dow/gold ratio. it aims to track the value of us corporate equities in terms of bullion. the ratio simply takes the current index level of the dow jones industrial average, and divides it by the current price of gold per troy ounce. the djia, however, is a flawed index to say the least. so our chart above uses the s&p500 index instead, a much broader (and far more robust) stock-market measure of us-listed companies. in effect, this ratio chart shows you the price of buying corporate america in terms of the shiny but mostly 'useless' precious metal. and our chart also shows you the price of gold in terms of the s&p500 as well... ...simply reversing the maths, and thereby presenting the same thing upside down... ...the better to see where stocks peaked and troughed in terms of gold, and vice versa.",2
2025-03-27,"now, as you can see, gold peaked in terms of us stocks back in january 1980, with one ounce equal to a massive 6.1 of the s&p500 index on average that month (and spiking to 7.6 on monday the 21st, history fans). stocks in terms of gold then peaked in july 1999 and again in august and september the following year... ...averaging 5.4 ounces with 1-day peaks to 5.6 and 5.5 ounces right around the s&p's cash-price top of the tech stock bubble on 24 march 2000. (happy 25th anniversary, by the way.) whereas today? gold right now equals only 0.5 of the s&p500 index... ...well above gold's millennial lows beneath 0.2... ...but pretty much bang in line with the past 10 years' average... ...and less than half its long-term average of 1.1 across the past 55 years since 1970. no, none of these numbers mean much by themselves. you certainly can't (or shouldn't) try to trade them day-by-day as a signal for getting into stocks and out of gold, or vice versa. nor does our 3rd chart above mean that gold prices can't or won't tumble from here. $3000 is a big number. gold got there in double-quick time. when it last crossed a 4-figure threshold, gold took 2.5 years to finally stop falling back through it. but in the big sweep? yes, fund managers and advisors who never tip gold are suddenly paying attention. yes, the metal is making headline across the mainstream media.",2
2025-03-27,"and yes, consumer demand is collapsing in the face of these new all-time highs, with households across asia choosing to sell and raise cash. but those fund managers and advisors have barely begun allocating money to gold. the headlines come as western investors remain flat net-net rather than rushing into a mania. and asian demand – we think – is slowly transforming, edging away from bracelets and trinkets towards investment bullion as a store of wealth in the same way that western household demand has been transformed so far this century. more on that in next week's weekly update email to bullionvault users. events allowing. meantime, and like the ever-prescient gary tanashian says in his notes from the rabbit hole, ""viewing the gold price in a vacuum, some may think there is a bubble in gold. but that is far from the case"" in terms of both the stock market and investor participation right now. that said, one other thought for today. anyone tells you ""gold is being suppressed! its price should be much higher!"", ignore them. or if you feel you must engage, show them the first 2 charts above... ...and remind them that across the 21st century so far, gold is the best-performing asset by far for any investor anywhere... ...reversing 5 centuries of lower real uk value in just 25 years.",2
2025-03-21,"a bubble in gold? article:nope. not by a long way... viewing the gold price in a vacuum, some may think there is a bubble in gold, writes gary tanashian in his notes from the rabbit hole. the gold price is, after all, doing this... but a bubble in gold? no. just last week the gold price ticked our target of $3000+, which was established in 2020 as gold topped out and began its handle-making phase and pattern consolidation, after making a higher right side high to its massive and bullish cup pattern. is this round number target (it was actually the cup's measurement) a stop sign? maybe, for a while. maybe not. targets are objectives, not earth shattering conclusions, and bull markets do not go straight up. aside from gold's nominal price, i have frequently presented this chart of the gold price relative to the s&p500. this shows who has really been the recipient of official (fed and government) inflationary policies since 2011, and who has not. there is no bubble in gold, as compared to the spx. but in looking through nftrh.com's extensive links page, i reacquainted myself with macrotrends, a helpful website that holds a lot of ratio charts of various markets. it's a nice visual nerd fest. below is one that goes well with my assertion in the chart above. a bubble in gold? hardly, as compared to the bubble in monetary base, which is a way of saying the bubble in monetary policy.",0
2025-03-21,"i have been assigning the real bubble dynamics to monetary and fiscal policy, with the stock market simply being bubble beneficiary #1. gold, on the other hand...palookaville. a bubble in gold? here is how macrotrends describes the ratio. aside from making my long-standing point that gold is not primarily about inflation (as they've chronically inflated money supplies for decades), the chart tells us that the current bull market in gold is only just getting started. my assertion is that the break in the continuum's decades-long disinflationary downtrend (which gave license to ongoing and chronic inflationary policies by fed and government) is indicative of policymaking that will be handcuffed relative to recent decades, in its ability to rescue asset markets in ""business as usual"" fashion. it is not hard to imagine that the nominal gold price could move significantly higher, even if the gold/monetary base chart above gets nowhere near the 4.8 level noted by macrotrends.",0
2025-03-20,"gold, maga-nomics and the dot plot article:record gold price as trump starts on the fed... when your central bank hurts the economy, it's good, writes adrian ash at bullionvault in this view sent to weekly update readers on tuesday and now updated post-fed. painful, but good. or so central bankers always say. but if your elected government does it? then it's bad, pure and simple. or so the anti-trump media keep saying. maybe the markets are saying the same with gold up above $3000 per ounce. ""the proposition that trump's policies might hurt the economy isn't liberal propaganda,"" bleats msnbc. ""last year, elon musk literally predicted his and trump's economic policies would crash the economy."" such whining isn't new. the 'liberal media' began hyperventilating about trump 2.0 causing a recession as far back as 2023. and lo. now the maga white house agrees with them! ""howard lutnick, the commerce secretary, has said mr.trump's policies are 'worth it' even if they cause a recession,"" gasps the new york times. ""scott bessent, the treasury secretary, has said the economy may need a 'detox period' after becoming dependent on government spending. ""and mr.trump has said there will be a 'period of transition' as his policies take effect."" a little pain, so much gain. right, america? us voters may have backed trump's maga platform in november. but us consumers are suddenly gloomy about maga-nomics. very gloomy. very suddenly.",2
2025-03-20,"that, at least, is what the university of michigan's first survey report for march 2025 said last friday. just ahead of that news, gold broke $3000 for the first time in history (if not yet the last). longer-term, and on a 5-year horizon, the level of us consumer confidence has gone in the opposite direction to the price of gold...adjusted for us inflation...almost 80% of the time since 1978. (our chart above inverts the real price of gold, the better to show the connection.) so more gloom *should* be great for gold. and hurrah! here come trump, bessent, lutnick and musk to destroy jobs and growth. ""amid signs of investor unease, the trump administration insists it aims to help main street, not wall street,"" says the washington post... ""...but the erratic pace and tone of trump 2.0 is taking a toll on the stable economy the president inherited... ""...denting growth prospects and leaving americans more downbeat than they have been in years."" boo to trump, in other words. re-shoring factory jobs and cutting the federal debt might sound great long term. but don't try any shortcuts. you might hurt the economy.",2
2025-03-20,"and that tactic belongs to the central bank! ""there will be times when the fed takes unpopular actions that cause short-term economic pain,"" explains a political scientist like he's pulling a tooth. ""however, given the institution's influence over long-term economic stability, shielding it from political pressures is crucial to preventing the implementation of short-sighted policies that could lead to prolonged financial harm."" got that? central banks must cause recessions sometimes. it's vital that politicians don't try to stop them. or so central banks keep saying. y'know, kinda like us courts are now whining that they shouldn't get over-ruled by the elected government either, citing something called 'the constitution'. ""fed's powell signals us recession may be price to pay"" for cutting inflation, said bloomberg in september 2022. ""fed needs a recession to win inflation fight,"" said an academic study in feb 2023, a paper which senior fed officials tried to ""quibble"" with at a seminar day that month, before agreeing ""that policymakers should accept that disinflation is likely to be costly"" in terms of jobs. ""no exit ramp for fed's powell until he creates a recession,"" agreed cnbc in march 2023, quoting yet another economist repeating the central bankers' consensus. never mind they were wrong. the highest us interest rates in more than 2 decades coincided with inflation dropping sharply (although not as low as the fed's 2.0% target) while failing to provoke a recession.",2
2025-03-20,"but that's not how it's meant to go. the way that monetary policy is supposed to work, capping or curbing inflation, is by hurting the economy. or so everyone agrees. it puts people out of work, thereby cooling consumer and industrial demand... ...taking the heat out of inflation. which is all for the good, in the long run. never mind if it costs you work or your business. whereas with trump...? wednesday saw the federal reserve...led by 'high-rates' powell...leave overnight interest rates unchanged while unveiling its latest forecasts for inflation, unemployment, the economy, and interest rates. looking ahead, the federal reserve also issued its new 'dot plot' forecasts for where committee members expect us interest rates to end 2025. on average, they left that prediction at 3.9%... ...down 0.4 points from today... ...and the same forecast which the fed's dot plot gave back in december, when it hiked that prediction by half-a-point from september's guess. simply put, rates are going to stay higher than the fed thought on the eve of the election, and the cost of borrowing is also going to stay higher than both inflation and gdp growth, even though the fed now thinks that the pace of us economic expansion will weaken (what with trump in the white house and all) while it also thinks inflation will accelerate (what with trump in the white house and all).",2
2025-03-20,"no surprises for guessing the president's reaction to this inflation-growth stand off... ...april 2nd being d-day for trump's raft of import tariffs on goods from pretty much every country he hasn't yet hit, plus extra tariffs on those already hit. ""he was supposed to be a low-interest-rate guy,"" said trump about powell back in 2018, mid-way through the real-estate celebrity's first term in the white house. ""it's turned out that he's not...i'm very unhappy."" 15 months later, the same moan, even as the fed began cutting interest rates. ""people are very disappointed in jay powell and the federal reserve,"" trump said. ""the fed has called it wrong from the beginning."" no such vitriol just yet. and to be clear: gold hasn't cared much about fed policy over the past couple of years. high rates failed to crush it. falling rates failed to send it soaring anywhere close to the boost which gold got from china's mini-mania last spring or the approach of trump's re-election last autumn. what's more, gold's run of fresh record highs has come as us investor demand for gold has gone awol, failing to rebound like western european flows have started to do. but now that trump has returned, he's fighting against unelected bureaucrats while smacking the political-and-economic consensus square in the face. and whatever your vote, a government that openly argues with its central bank (never mind the courts or the media) pretty much demands that you buy gold to protect yourself.",2
2025-03-20,"i mean, just ask turkey.",2
2025-03-20,"how hedge fund investing exploded article:what began as a hedge became high risk... it is said that, in ancient rome, triumphant generals returning home would parade around the city, writes tim price of price value partners. while crowds would gather – no doubt attracted by the prospect of bread and circuses – a slave stationed at his rear would whisper into the general's ear ""memento mori...respice post te hominem te memento."" in other words: ""remember that you, too, will die. look to the time after your death and remember that you're only a man."" the medieval period is particularly rich in the memento mori in art. this correspondent has a (plastic) skull on his desk at home given at some fintech conference a few years ago for some reason. the point being, like that of the roman slave, to remind us of our own mortality, and at the same time to remind us to make the most of the limited time we have on this earth. to resort to latin for a second time: sic transit gloria mundi. how quickly the glory of the world passes away. seize the day. clients of the tampa-based hedge fund optionsellers.com were granted their own lesson in the transience of human affairs back in 2018, when the president of the company went onto youtube to apologise for blowing the fund up after some ill-judged speculations in the oil and natural gas markets.",2
2025-03-20,"we know neither james cordier nor his former business, optionsellers.com, so we can't tell whether his tears on the video are crocodilian or absolutely genuine. but we would make the following observations. the term 'hedge fund' used to mean something. it meant that high net worth investors sought a hedge against the inherent risk of traditional financial markets (ie, stocks and bonds) by diversifying into a form of investment vehicle that attempted to mitigate that risk. 'hedge funds' did not start out as speculative investment vehicles, far from it. the original hedge funds were, as their name implies, looking to hedge risk, not to add to it. but as the hedge fund community grew in size, a seemingly endless number of greedy chancers jumped on board, attracted by the opportunity to charge clients both a 2% annual fee on assets under management and, typically, a 20% share of any positive performance on top. just the 2% (the so-called ""carried interest"") would make any reasonably sized hedge fund manager rich, irrespective of their subsequent returns. the 20% performance share would, however, ensure riches beyond the dreams of avarice for the luckier high stakes gamblers out there. volatility in the oil and natural gas markets is nothing new. what james cordier refers to as the ship swamped by a rogue wave has happened on innumerable occasions before. see, for example, amaranth. amaranth advisors, at its peak, was a hedge fund that had $9 billion under management.",2
2025-03-20,"although the fund had started out as a specialist in a strategy known as convertible arbitrage (which typically involves the purchase of convertible bonds and the simultaneous sale of related common stock), by 2005 the fund had shifted its focus onto energy trading and the natural gas market, influenced by its canadian trader brian hunter. there's just one thing you need to know about the commodities market. it's volatile. hunter speculated wildly in the natural gas market and ended up losing $6.5 billion. long story short: hedge funds have morphed over the last 30 or so years from a relatively low risk way for wealthy private investors to diversify their portfolio risk into a wild west of entirely unconstrained strategies ranging from conservative to ultra-aggressive, and in which the principle of 'hedging' and portfolio insurance has been cast to the winds. given the 2% and 20% model that some hedge fund managers still use, you can hear the sound of the world's smallest violins playing just for them. there are no such things as 'rogue waves' in the financial markets. or rather, if there are, then the traders blindsided by them have no fundamental understanding of the inherent wildness of markets. the requisite book for interested readers is benoit mandelbrot's the (mis)behaviour of markets. the following extract is from our own book investing through the looking glass, which devotes almost an entire chapter to mandelbrot.",2
2025-03-20,"investors – especially those engaging with the commodity markets – are strongly advised to consider the following of mandelbrot's observations. rule 1: markets are riskier than we think. and certainly riskier than conventional financial theory thinks. price movements do not happily track the bell curve. extreme price swings are not the exception. they are the norm. rule 2: trouble runs in streaks. or as shakespeare put it, ""when sorrows come, they come not single spies / but in battalions!"" market turbulence does not arise out of a clear blue sky and then disappear. it tends to cluster. a wild market open may well be followed by an equally desperate full trading session. a chaotic monday may well be followed by an even more chaotic tuesday. rule 3: markets have their own personality. the father of value investing, benjamin graham, famously created the manic depressive character mr market to account for the stock market's constant oscillations between greed and fear. but when individual investors, institutional fund managers, hedge funds, day traders and sovereign wealth funds come together in a real marketplace, a new kind of market personality emerges – both greater than, and different from, the sum of its constituent parts. mandelbrot suggests that market prices are determined by endogenous effects specific to the inner workings of those markets, rather than by exogenous, external events.",2
2025-03-20,"for example, his analysis of cotton prices during the last century showed the same broad pattern of price variability when prices were unregulated as they did in the 1930s when cotton prices were regulated as part of roosevelt's new deal. rule 4: markets mislead. in mandelbrot's words, ""patterns are the fool's gold of financial markets."" the workings of random chance create patterns, and human beings are pattern recognition experts. we see patterns even where none exist and financial markets are especially prone to statistical mirages. following from this, bubbles and crashes are inherent to financial markets and ""the inevitable consequence of the human need to find patterns in the patternless."" rule 5: market time is relative. just as the market has its own personality, so it has its own time signature. professional traders often speak of a fast or slow market, depending on their assessment of volatility at the time in question. in a fast market, things like market-, stop- or limit orders have limited utility. prices don't necessarily glide smoothly within narrow ranges. sometimes they gap down or leap up, effortlessly vaulting beyond price limits presumed to protect portfolios from ruin. traditional economists – if they've thought about the financial markets at all – have tended to treat them as a kind of closed system that obeys rigid and pre-set natural laws. mandelbrot showed that the financial markets are altogether wilder than that.",2
2025-03-20,"another class of economists would recognise the inherent unpredictability of financial markets and the broader economy, and give them both the respect they deserved – the so-called austrian school. far from trying to maximise returns for our clients, we are trying to do something far subtler: participate as much as possible in the upside potential of the investment markets, while attempting to limit the downside as far as practicable. to this extent our investment objective is asymmetrical. we're not interested in simply tracking the market – if we assume, as it is for most people, that ""the market"" is essentially the market for common stocks. we're far more interested in absolute returns than market-relative ones. unfortunately for all of us, most fund managers don't think that way. don't allow exploded hedge fund managers to control the narrative. only by understanding the risks inherent in investing (and in speculative trading) do we have a chance of navigating the squalls to come, and of our portfolios surviving them. a third of a century of working within the financial markets has convinced us that our greatest enemy is ourselves; more specifically, our genetically inherited 'fight or flight' response honed over hundreds of thousands of years has limited application in financial markets that mankind has only experienced over the last two centuries or so.",2
2025-03-20,"our brains have not yet had time to evolve to cope with the psychological trauma of market risk or of suddenly realised financial loss. at a time when many markets are struggling to find technical support, notably big tech stocks, and there are multiple political threats gathering on the horizon, it's worth bearing in mind that there are two component parts to equity investing. there's the underlying business which investors have fractional ownership of, and then there's the stock market, which will go wherever it wants. as equity investors, we should be most concerned by the underlying performance of the companies we own, not by the daily meanderings of the stock market. in the context of great 'value' opportunities, the only real purpose of the stock market is to create bargains for our consideration from time to time. unfortunately, the underlying performance of most companies is only reported by the financial media on a quarterly basis, if that. but at the very least, it seems madness to be led by the daily gyrations of the stock market when it's the company's own profits and revenues and cash flow that actually dictate its market value over the medium term. charlie munger's famous quote about not caring when berkshire hathaway stock lost half its value is a typically hard-nosed articulation of this point. but he happened to be right.",2
2025-03-20,"equity investing can lead to terrific longer term wealth generation, but it requires a steely attitude and a willingness to buck the mood of the crowd. not everybody has those characteristics. but then, not everybody is going to make money from their equity investments. the stock market has a tendency to shift money and profits from weak hands to strong ones. to paraphrase charlie munger, if you can't stand the heat, don't stay in the kitchen. but if you choose to leave the kitchen, chances are you will end up in the poorhouse.",2
2025-03-18,"what are the main uses of gold article:what is gold most used for... it’s often thought that gold’s value is arbitrary, or that it’s “just” decorative. but there are good reasons behind the enduring use of gold in the financial system across thousands of years, and its endurance for just as long as a luxury material for jewelry. now, increasingly, gold’s properties of durability, malleability and conductivity are seeing the industrial uses of gold increase as new technologies develop; from aerospace to sustainable energy to computing to healthcare. here are some of the main uses of this surprisingly versatile metal. source: bullionvault via world gold council, lbma investment and finances gold has long been considered a cornerstone – and sometimes the “standard” - in investment and finance, mainly due to its scarcity, resilience and stability. no longer used as a literal currency, gold still provides a store of value and can be used as an investment to hedge against inflation and economic downturns. investors particularly turn to gold during periods of economic instability, as it tends to preserve value more predictably than other asset classes. when inflation erodes the purchasing power of money, gold often retains its worth. central banks play a crucial role in this dynamic, maintaining substantial gold reserves as part of their monetary policy. these reserves serve as a financial cushion and a source of liquidity in times of crisis.",0
2025-03-18,"the presence of gold in the reserves can enhance trust and confidence in a country's economic stability. for an individual, the possession of vaulted bullion can provide similar confidence. investment gold held by central banks takes the form of 400oz (12.4kg) bars with a minimum fineness of 99.5%. unlike stocks, which can be highly volatile, or bonds, which are susceptible to interest rate fluctuations, gold offers a tangible asset that is not directly tied to the performance of companies or governments. while stocks and bonds can yield higher returns in a bullish market, gold has continued to be a popular option for diversification, risk management, and long-term security and has been the best performing asset so far this century. source: bullionvault via world gold council, lbma aerospace gold is an increasingly valuable resource in the aerospace industry, owing to its unique properties and versatility. one of its primary applications is in the creation of reliable electrical connectors and bonding wires, where the metal’s conductivity and resistance to corrosion ensure that electrical connections remain stable and effective under the harsh conditions of space, where other metals might degrade. gold is also used in coating aerospace components to enhance radiation shielding. in the vacuum of space, spacecraft are exposed to intense solar radiation, which can damage sensitive instruments.",0
2025-03-18,"gold's reflective properties help mitigate this by bouncing off harmful rays, protecting onboard equipment. the metal is also used in visors in astronauts’ helmets to provide uv protection. in thermal control systems, gold’s ability to reflect infra-red radiation is crucial in managing the temperature of spacecraft, allowing instruments to operate within their optimal ranges. this is particularly vital for missions involving satellites and space probes, which encounter extreme thermal variations. as more satellites are placed into orbit, the requirement for gold – as an indispensable element in the advancement of space technology - increases. electronics gold also plays a pivotal role in the production of electronic items. as with many other industrial uses of gold, the metal’s conductivity and reliability is key, allowing the seamless flow of electric current and ensuring efficiency in electronic circuit boards: the power behind the world’s laptops and smartphones. gold's resistance to corrosion makes it an ideal choice for manufacturing connectors, switches, and relay contacts. unlike many other metals, gold does not oxidize, ensuring long-lasting and stable connections. this is essential for devices that require high precision and reliability, such as computers, smartphones, and medical equipment.",0
2025-03-18,"gold is also used in the production of advanced microchips and semiconductors, where thin layers of gold plating are applied to silicon wafers to enhance the performance and longevity of the components. as gold does not corrode, it can be recycled from old devices to aid sustainability, estimates for the carbon footprint of recycling gold versus newly mined output vary from 1/20th to as low as 1/600th. researchers have calculated that the cost of retrieving gold from used computer motherboards is 50 times lower than the value of the metal recovered. as technology continues to advance, the demand for gold in this sector is likely to remain strong. dentistry and medicine gold has been used within dentistry for centuries – the first ever printed book on dentistry, from 1530, provides advice on treating tooth decay, recommending cleaning the cavity and filling it with gold leaf. there is also evidence that gold wire was used to treat teeth in ancient egypt. by the early twentieth century, gold was the standard material used for dental fillings, implants and crowns. gold’s malleability allows dentists to precisely shape it to fit a patient's teeth. despite the advent of newer materials, gold remains a preferred choice for many dental restorations due to the reliability and longevity resulting from its resistance to corrosion. in medicine, gold plays a crucial role in diagnostics and treatment.",0
2025-03-18,"gold nanoparticles are employed in various medical applications, including targeted drug delivery and imaging techniques. these nanoparticles can be engineered to bind to specific cells or tissues, allowing for precise treatment of conditions such as cancer. additionally, gold is used in rheumatoid arthritis treatments, where compounds like sodium aurothiomalate are administered to reduce inflammation and slow disease progression. gold also plays a pivotal role in enhancing the performance of biomedical sensors - monitoring physiological conditions, detecting diseases, and guiding medical treatments - due to its excellent conductivity and ability to form stable and reactive surfaces. these properties have led to its use in the booming wearables market, as well as in more specialized medical technology. jewelry gold has been revered for its beauty and rarity, making it a symbol of wealth and status across cultures and epochs. ancient egyptians crafted magnificent gold pieces for pharaohs, while indian weddings often feature intricate gold jewelry, signifying prosperity and blessings. in western cultures, gold has been associated with milestones such as weddings and anniversaries. its appeal seems to transcend national boundaries, making gold a universal emblem of prestige. the purity of gold, measured in karats, significantly affects its value and wearability. pure gold is 24 karats, but its softness makes it less practical for everyday jewelry.",0
2025-03-18,"consequently, gold is often alloyed with other metals to enhance durability and allow it to take different forms, shades and shapes. commonly used alloys include 18-karat gold (75% pure) and 14-karat gold (58.5% pure). higher karats indicate higher purity and value, but lower karats provide greater resilience and affordability. with growing awareness of environmental and social impacts, ethical sourcing has become crucial in gold jewelry production and other gold metal uses. responsible practices include fair mining conditions, minimizing ecological footprints, and supporting local communities. certifications like fairtrade and the responsible jewelry council ensure that gold is sourced sustainably and ethically, allowing consumers to make informed choices that align with their values. recognition “gold medal” and “going for gold” are synonymous with success, and gold has long been revered as a symbol of victory and prestige. its shine, rarity and expense make it a coveted material for recognizing outstanding achievements. in sports, gold medals and trophies are awarded to winners, most famously at the olympics, where the metal clearly outranks silver and bronze on the winners’ podium. beyond sports, gold is widely used in military and civilian honours. medals and badges crafted from gold are bestowed for acts of bravery, exceptional service, or notable contributions to society.",0
2025-03-18,"these items serve as tangible reminders of their accomplishments and sacrifices, to be worn with pride and passed down through generations. psychologically, gold is associated as a reward with luxury, wealth, power, and excellence beyond the commonplace. the allure of gold as a symbol of achievement continues to inspire and reward those who excel in their endeavours. food and drink gold has no odour or flavour and is chemically inert. so, why is it increasingly an ingredient in food and drink? edible gold leaf is used by some chefs to increase the visual appeal and prestige of gourmet dishes. thin sheets of gold leaf now adorn chocolates, pastries, and even sushi, steaks and cheeseburgers. gold-infused coffee, tea, and spirits are also increasingly popular, adding a touch of opulence to everyday indulgence – at a price. as gold is biologically inert and passes through the digestive system without being absorbed, it has no nutritional value, but does add a visually striking element to a dish. gold-enhanced food and drink can provide a unique visual spectacle and caters to those seeking to indulge in a lavish treat. the use of gold as a marketing tool in high-end culinary experiences underscores its role in enhancing the perceived value and sophistication of products, and as more money is spent on luxury dining, the use of gold as an adornment has increased. future uses of gold technological advancements could allow for various future uses of gold, not all of them predictable.",0
2025-03-18,"gold nanoparticles are at the forefront of medical innovation, and are being explored for their potential in targeted drug delivery systems, where they can transport medication directly to cancer cells. additionally, gold-enhanced nanotechnology is aiding in the development of advanced diagnostic tools that can detect diseases at an early stage, offering hope for more effective treatments and improved patient outcomes. gold is emerging as a valuable component in the push towards sustainable energy, where nanoparticles are being integrated into fuel cells, increasing their efficiency and extending their lifespan. similarly, gold is being used in the production of solar panels, enhancing electrical conductivity and overall performance. the metal is also paving the way for breakthroughs in quantum computing. its conductive properties make it an ideal material for qubits, the fundamental building blocks of quantum computers. furthermore, gold's unique attributes are being harnessed in various futuristic technologies, including advanced sensors and communication devices. gold's future applications could extend far beyond its traditional roles, positioning it as a key material in medical, energy, and technology advancements. its contributions are set to help shape the future, driving innovation and sustainability across multiple sectors. uses of gold faqs what is gold used for in jewelry?",0
